citing_case,citing_holding_id,citing_direction,citing_pro_ds,citing_concept,citing_chamber,citing_pro_ds_purpose,citing_concept_cluster,citing_is_compensation,citing_core_holding,citing_justification,cited_case,cited_direction,cited_pro_ds_rate,cited_chamber,cited_year,cited_concept,cited_purpose_rate,concordance,is_concordant,is_discordant
C-710/23,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,FIRST,1,SCOPE,0,"Data identifying a natural person representing a legal person (name, surname, signature, contact details) constitutes personal data, and its disclosure is processing regardless of purpose.","Broad interpretation of personal data scope includes representatives of legal persons, expanding GDPR protection.",C-740/22,PRO_DATA_SUBJECT,1.0,SIXTH,2024,PERSONAL_DATA_SCOPE,1.0,CONCORDANT_PRO_DS,True,False
C-710/23,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,FIRST,1,SCOPE,0,"Data identifying a natural person representing a legal person (name, surname, signature, contact details) constitutes personal data, and its disclosure is processing regardless of purpose.","Broad interpretation of personal data scope includes representatives of legal persons, expanding GDPR protection.",C-394/23,PRO_DATA_SUBJECT,1.0,FIRST,2025,DATA_PROTECTION_PRINCIPLES,1.0,CONCORDANT_PRO_DS,True,False
C-710/23,2,MIXED,0,MEMBER_STATE_DISCRETION,FIRST,1,OTHER,0,National case-law requiring prior consultation of data subjects before disclosure of official documents is permissible provided it does not impose disproportionate restrictions on public access.,Permits national data subject protections but limits them through proportionality to protect public access rights.,C-394/23,PRO_DATA_SUBJECT,1.0,FIRST,2025,DATA_PROTECTION_PRINCIPLES,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-710/23,2,MIXED,0,MEMBER_STATE_DISCRETION,FIRST,1,OTHER,0,National case-law requiring prior consultation of data subjects before disclosure of official documents is permissible provided it does not impose disproportionate restrictions on public access.,Permits national data subject protections but limits them through proportionality to protect public access rights.,C-34/21,MIXED,0.5,FIRST,2023,MEMBER_STATE_DISCRETION,0.5,MIXED_CITED,False,False
C-710/23,2,MIXED,0,MEMBER_STATE_DISCRETION,FIRST,1,OTHER,0,National case-law requiring prior consultation of data subjects before disclosure of official documents is permissible provided it does not impose disproportionate restrictions on public access.,Permits national data subject protections but limits them through proportionality to protect public access rights.,C-667/21,MIXED,0.2,THIRD,2023,SPECIAL_CATEGORIES_CONDITIONS,0.4,CONCORDANT_PRO_CTRL,True,False
C-740/22,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,SIXTH,1,SCOPE,0,Oral disclosure of information on criminal proceedings concerning a natural person constitutes processing of personal data falling within the GDPR's material scope when the data form part of a filing system.,Broad interpretation of processing to include oral disclosure expands GDPR scope and prevents circumvention of data protection rules.,C-175/20,PRO_DATA_SUBJECT,0.6666666666666666,FIFTH,2022,DATA_PROTECTION_PRINCIPLES,1.0,CONCORDANT_PRO_DS,True,False
C-740/22,1,PRO_DATA_SUBJECT,1,PERSONAL_DATA_SCOPE,SIXTH,1,SCOPE,0,Oral disclosure of information on criminal proceedings concerning a natural person constitutes processing of personal data falling within the GDPR's material scope when the data form part of a filing system.,Broad interpretation of processing to include oral disclosure expands GDPR scope and prevents circumvention of data protection rules.,C-579/21,PRO_DATA_SUBJECT,0.6666666666666666,FIRST,2023,RIGHT_OF_ACCESS,0.6666666666666666,CONCORDANT_PRO_DS,True,False
C-740/22,2,PRO_DATA_SUBJECT,1,SPECIAL_CATEGORIES_CONDITIONS,SIXTH,1,SPECIAL_CATEGORIES,0,Criminal conviction data in court filing systems cannot be disclosed orally to any person for public access purposes without the requester establishing a specific interest in obtaining the data.,"Court requires specific interest to be established before disclosure, prioritizing data subject privacy over unrestricted public access to criminal records.",C-439/19,PRO_DATA_SUBJECT,0.75,GRAND_CHAMBER,2021,DATA_PROTECTION_PRINCIPLES,0.5,CONCORDANT_PRO_DS,True,False
C-740/22,2,PRO_DATA_SUBJECT,1,SPECIAL_CATEGORIES_CONDITIONS,SIXTH,1,SPECIAL_CATEGORIES,0,Criminal conviction data in court filing systems cannot be disclosed orally to any person for public access purposes without the requester establishing a specific interest in obtaining the data.,"Court requires specific interest to be established before disclosure, prioritizing data subject privacy over unrestricted public access to criminal records.",C-634/21,PRO_DATA_SUBJECT,1.0,FIRST,2023,AUTOMATED_DECISION_MAKING,1.0,CONCORDANT_PRO_DS,True,False
C-740/22,2,PRO_DATA_SUBJECT,1,SPECIAL_CATEGORIES_CONDITIONS,SIXTH,1,SPECIAL_CATEGORIES,0,Criminal conviction data in court filing systems cannot be disclosed orally to any person for public access purposes without the requester establishing a specific interest in obtaining the data.,"Court requires specific interest to be established before disclosure, prioritizing data subject privacy over unrestricted public access to criminal records.",C-34/21,MIXED,0.5,FIRST,2023,MEMBER_STATE_DISCRETION,0.5,MIXED_CITED,False,False
C-740/22,2,PRO_DATA_SUBJECT,1,SPECIAL_CATEGORIES_CONDITIONS,SIXTH,1,SPECIAL_CATEGORIES,0,Criminal conviction data in court filing systems cannot be disclosed orally to any person for public access purposes without the requester establishing a specific interest in obtaining the data.,"Court requires specific interest to be established before disclosure, prioritizing data subject privacy over unrestricted public access to criminal records.",C-268/21,NEUTRAL_OR_UNCLEAR,0.5,THIRD,2023,DATA_PROTECTION_PRINCIPLES,0.5,MIXED_CITED,False,False
C-741/21,1,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,1,ENFORCEMENT,1,An infringement of GDPR provisions conferring rights on data subjects is not sufficient in itself to constitute non-material damage requiring compensation.,"Requires data subjects to prove actual damage beyond mere GDPR infringement, raising the threshold for compensation claims.",C-300/21,MIXED,0.3333333333333333,THIRD,2023,REMEDIES_COMPENSATION,0.3333333333333333,CONCORDANT_PRO_CTRL,True,False
C-741/21,1,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,1,ENFORCEMENT,1,An infringement of GDPR provisions conferring rights on data subjects is not sufficient in itself to constitute non-material damage requiring compensation.,"Requires data subjects to prove actual damage beyond mere GDPR infringement, raising the threshold for compensation claims.",C-687/21,PRO_CONTROLLER,0.0,THIRD,2024,REMEDIES_COMPENSATION,0.4,CONCORDANT_PRO_CTRL,True,False
C-741/21,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,THIRD,1,ENFORCEMENT,1,A controller cannot be exempted from liability merely by claiming that damage was caused by an employee's failure to follow instructions.,"Controllers remain liable for employee failures and cannot easily escape responsibility, strengthening data subject compensation rights.",C-667/21,MIXED,0.2,THIRD,2023,SPECIAL_CATEGORIES_CONDITIONS,0.4,DISCORDANT_CITED_PRO_CTRL,False,True
C-741/21,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,THIRD,1,ENFORCEMENT,1,A controller cannot be exempted from liability merely by claiming that damage was caused by an employee's failure to follow instructions.,"Controllers remain liable for employee failures and cannot easily escape responsibility, strengthening data subject compensation rights.",C-579/21,PRO_DATA_SUBJECT,0.6666666666666666,FIRST,2023,RIGHT_OF_ACCESS,0.6666666666666666,CONCORDANT_PRO_DS,True,False
C-741/21,2,PRO_DATA_SUBJECT,1,REMEDIES_COMPENSATION,THIRD,1,ENFORCEMENT,1,A controller cannot be exempted from liability merely by claiming that damage was caused by an employee's failure to follow instructions.,"Controllers remain liable for employee failures and cannot easily escape responsibility, strengthening data subject compensation rights.",C-340/21,PRO_DATA_SUBJECT,0.6666666666666666,THIRD,2023,SECURITY,1.0,CONCORDANT_PRO_DS,True,False
C-741/21,3,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,0,ENFORCEMENT,1,"Administrative fine criteria under Article 83 do not apply to compensation assessment, and multiple infringements do not increase damages beyond actual harm suffered.","Limits compensation to actual damage suffered without punitive elements, preventing inflation of damages through multiple infringement counts.",C-667/21,MIXED,0.2,THIRD,2023,SPECIAL_CATEGORIES_CONDITIONS,0.4,CONCORDANT_PRO_CTRL,True,False
C-741/21,3,PRO_CONTROLLER,0,REMEDIES_COMPENSATION,THIRD,0,ENFORCEMENT,1,"Administrative fine criteria under Article 83 do not apply to compensation assessment, and multiple infringements do not increase damages beyond actual harm suffered.","Limits compensation to actual damage suffered without punitive elements, preventing inflation of damages through multiple infringement counts.",C-687/21,PRO_CONTROLLER,0.0,THIRD,2024,REMEDIES_COMPENSATION,0.4,CONCORDANT_PRO_CTRL,True,False
C-757/22,1,PRO_DATA_SUBJECT,1,REPRESENTATIVE_ACTIONS,FOURTH,1,ENFORCEMENT,0,Consumer protection associations may bring representative actions under Article 80(2) GDPR for violations of controller information obligations under Articles 12(1) and 13(1)(c) and (e).,"Broad interpretation of standing requirements allows consumer associations to bring actions for transparency violations, enhancing enforcement of data subject rights.",C-319/20,PRO_DATA_SUBJECT,1.0,THIRD,2022,REPRESENTATIVE_ACTIONS,1.0,CONCORDANT_PRO_DS,True,False
C-757/22,1,PRO_DATA_SUBJECT,1,REPRESENTATIVE_ACTIONS,FOURTH,1,ENFORCEMENT,0,Consumer protection associations may bring representative actions under Article 80(2) GDPR for violations of controller information obligations under Articles 12(1) and 13(1)(c) and (e).,"Broad interpretation of standing requirements allows consumer associations to bring actions for transparency violations, enhancing enforcement of data subject rights.",C-604/22,MIXED,0.5,FOURTH,2024,JOINT_CONTROLLERS_DEFINITION,1.0,MIXED_CITED,False,False
C-757/22,1,PRO_DATA_SUBJECT,1,REPRESENTATIVE_ACTIONS,FOURTH,1,ENFORCEMENT,0,Consumer protection associations may bring representative actions under Article 80(2) GDPR for violations of controller information obligations under Articles 12(1) and 13(1)(c) and (e).,"Broad interpretation of standing requirements allows consumer associations to bring actions for transparency violations, enhancing enforcement of data subject rights.",C-175/20,PRO_DATA_SUBJECT,0.6666666666666666,FIFTH,2022,DATA_PROTECTION_PRINCIPLES,1.0,CONCORDANT_PRO_DS,True,False
C-757/22,1,PRO_DATA_SUBJECT,1,REPRESENTATIVE_ACTIONS,FOURTH,1,ENFORCEMENT,0,Consumer protection associations may bring representative actions under Article 80(2) GDPR for violations of controller information obligations under Articles 12(1) and 13(1)(c) and (e).,"Broad interpretation of standing requirements allows consumer associations to bring actions for transparency violations, enhancing enforcement of data subject rights.",C-579/21,PRO_DATA_SUBJECT,0.6666666666666666,FIRST,2023,RIGHT_OF_ACCESS,0.6666666666666666,CONCORDANT_PRO_DS,True,False
C-757/22,1,PRO_DATA_SUBJECT,1,REPRESENTATIVE_ACTIONS,FOURTH,1,ENFORCEMENT,0,Consumer protection associations may bring representative actions under Article 80(2) GDPR for violations of controller information obligations under Articles 12(1) and 13(1)(c) and (e).,"Broad interpretation of standing requirements allows consumer associations to bring actions for transparency violations, enhancing enforcement of data subject rights.",C-487/21,NEUTRAL_OR_UNCLEAR,0.5,FIRST,2023,RIGHT_OF_ACCESS,0.5,MIXED_CITED,False,False
C-768/21,1,PRO_CONTROLLER,0,DPA_POWERS,FIRST,1,ENFORCEMENT,0,"When a personal data breach is established, the supervisory authority is not required to exercise corrective powers where such action is not appropriate, necessary, or proportionate.","The ruling confirms that supervisory authorities have discretion not to impose fines or corrective measures even when a breach is established, reducing enforcement pressure on controllers.",C-311/18,PRO_DATA_SUBJECT,0.8,GRAND_CHAMBER,2020,INTERNATIONAL_TRANSFER,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-768/21,1,PRO_CONTROLLER,0,DPA_POWERS,FIRST,1,ENFORCEMENT,0,"When a personal data breach is established, the supervisory authority is not required to exercise corrective powers where such action is not appropriate, necessary, or proportionate.","The ruling confirms that supervisory authorities have discretion not to impose fines or corrective measures even when a breach is established, reducing enforcement pressure on controllers.",C-683/21,PRO_DATA_SUBJECT,0.75,GRAND_CHAMBER,2023,ADMINISTRATIVE_FINES,0.5,DISCORDANT_CITED_PRO_DS,False,True
C-768/21,1,PRO_CONTROLLER,0,DPA_POWERS,FIRST,1,ENFORCEMENT,0,"When a personal data breach is established, the supervisory authority is not required to exercise corrective powers where such action is not appropriate, necessary, or proportionate.","The ruling confirms that supervisory authorities have discretion not to impose fines or corrective measures even when a breach is established, reducing enforcement pressure on controllers.",C-46/23,PRO_DATA_SUBJECT,1.0,FIFTH,2024,DPA_POWERS,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-77/21,1,PRO_CONTROLLER,0,DATA_PROTECTION_PRINCIPLES,FIRST,1,PRINCIPLES,0,The purpose limitation principle does not preclude copying personal data to a test database for testing and error correction where such processing is compatible with the initial collection purposes.,The Court permits controllers flexibility to copy data to test databases for legitimate operational purposes without requiring separate consent or legal basis.,C-311/18,PRO_DATA_SUBJECT,0.8,GRAND_CHAMBER,2020,INTERNATIONAL_TRANSFER,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-77/21,1,PRO_CONTROLLER,0,DATA_PROTECTION_PRINCIPLES,FIRST,1,PRINCIPLES,0,The purpose limitation principle does not preclude copying personal data to a test database for testing and error correction where such processing is compatible with the initial collection purposes.,The Court permits controllers flexibility to copy data to test databases for legitimate operational purposes without requiring separate consent or legal basis.,C-175/20,PRO_DATA_SUBJECT,0.6666666666666666,FIFTH,2022,DATA_PROTECTION_PRINCIPLES,1.0,DISCORDANT_CITED_PRO_DS,False,True
C-77/21,2,PRO_DATA_SUBJECT,1,DATA_PROTECTION_PRINCIPLES,FIRST,1,PRINCIPLES,0,The storage limitation principle precludes retaining personal data in a test database longer than necessary for conducting tests and correcting errors.,"The Court strictly enforces storage limitation, rejecting the controller's oversight argument and requiring deletion once the test purpose is fulfilled.",C-439/19,PRO_DATA_SUBJECT,0.75,GRAND_CHAMBER,2021,DATA_PROTECTION_PRINCIPLES,0.5,CONCORDANT_PRO_DS,True,False
C-77/21,2,PRO_DATA_SUBJECT,1,DATA_PROTECTION_PRINCIPLES,FIRST,1,PRINCIPLES,0,The storage limitation principle precludes retaining personal data in a test database longer than necessary for conducting tests and correcting errors.,"The Court strictly enforces storage limitation, rejecting the controller's oversight argument and requiring deletion once the test purpose is fulfilled.",C-175/20,PRO_DATA_SUBJECT,0.6666666666666666,FIFTH,2022,DATA_PROTECTION_PRINCIPLES,1.0,CONCORDANT_PRO_DS,True,False
C-807/21,1,PRO_DATA_SUBJECT,1,ADMINISTRATIVE_FINES,GRAND_CHAMBER,1,ENFORCEMENT,0,National law cannot require that a GDPR infringement be attributed to an identified natural person before imposing an administrative fine on a legal person controller.,Holding ensures effective enforcement by allowing direct fines on legal person controllers without requiring attribution to a natural person.,C-319/20,PRO_DATA_SUBJECT,1.0,THIRD,2022,REPRESENTATIVE_ACTIONS,1.0,CONCORDANT_PRO_DS,True,False
C-807/21,2,PRO_CONTROLLER,0,ADMINISTRATIVE_FINES,GRAND_CHAMBER,1,ENFORCEMENT,0,An administrative fine under Article 83 GDPR may only be imposed where the controller intentionally or negligently committed the infringement.,"Requires proof of intentional or negligent conduct before imposing administrative fines, rejecting strict liability.",C-683/21,PRO_DATA_SUBJECT,0.75,GRAND_CHAMBER,2023,ADMINISTRATIVE_FINES,0.5,DISCORDANT_CITED_PRO_DS,False,True
C-817/19,1,NEUTRAL_OR_UNCLEAR,0,SCOPE_MATERIAL,GRAND_CHAMBER,0,SCOPE,0,"The GDPR applies to PNR data processing by private operators and to API/maritime directive processing, but not to PNR Directive processing carried out by PIUs or competent authorities.",The holding clarifies the boundary between GDPR and Directive 2016/680 without expanding or restricting rights.,C-439/19,PRO_DATA_SUBJECT,0.75,GRAND_CHAMBER,2021,DATA_PROTECTION_PRINCIPLES,0.5,DISCORDANT_CITED_PRO_DS,False,True
